src_ip,dst_ip,src_port,dst_port,protocol,packet_count,total_bytes,mean_packet_size,min_packet_size,max_packet_size,flow_duration,mean_iat,min_iat,max_iat,start_time,label
72.153.5.128,192.168.1.4,443,5902,TCP,8,3504,438,54,1304,109.9189,15.702697,2.00E-06,108.593828,1779775727,Download
72.153.5.133,192.168.1.4,443,5904,TCP,9,3557,395.22,54,1304,109.9153,13.739413,2.00E-06,108.589718,1779775727,Download
192.168.1.4,168.151.55.7,3597,443,TCP,14,3145,224.64,54,1304,29.3004,2.253875,0,27.99726,1779775727,Download
192.168.1.4,168.151.55.7,13169,443,TCP,9,2356,261.78,54,1304,28.6799,3.584993,0,27.995951,1779775728,Download
168.151.55.7,192.168.1.4,443,3597,TCP,11,5649,513.55,54,3804,28.9638,2.896377,1.00E-06,27.640131,1779775728,Download
168.151.55.7,192.168.1.4,443,13169,TCP,8,5305,663.12,54,3804,28.6881,4.098301,4.00E-06,27.639225,1779775728,Download
192.168.1.4,192.168.1.1,7485,53,TCP,3,198,66,66,66,3.0098,1.5049,1.008364,2.001436,1779775728,Download
192.168.1.4,192.168.1.1,12800,53,TCP,3,198,66,66,66,3.0084,1.504194,1.008252,2.000136,1779775728,Download
192.168.1.4,192.168.1.1,4367,53,TCP,3,198,66,66,66,3.0083,1.504159,1.008163,2.000155,1779775728,Download
192.168.1.4,192.168.1.1,6255,53,TCP,3,198,66,66,66,3.0163,1.508167,1.00036,2.015975,1779775730,Download
192.168.1.4,192.168.1.1,12833,53,TCP,3,198,66,66,66,3.0162,1.508084,1.001152,2.015016,1779775730,Download
192.168.1.4,192.168.1.1,10604,53,TCP,3,198,66,66,66,3.0161,1.508046,1.001047,2.015046,1779775730,Download
192.168.1.4,13.204.106.34,12067,443,TCP,129,11149,86.43,54,1304,166.0435,1.297215,0,20.491303,1779775737,Download
13.204.106.34,192.168.1.4,443,12067,TCP,198,521400,2633.33,54,9150,165.9503,0.842387,0,20.491305,1779775738,Download
192.168.1.4,142.250.207.78,11341,443,TCP,11,877,79.73,54,158,143.5157,14.35157,1.20E-05,45.08216,1779775738,Download
142.250.207.78,192.168.1.4,443,11341,TCP,13,1052,80.92,54,153,143.5222,11.960185,0,45.085326,1779775738,Download
192.168.1.6,239.255.255.250,48798,1900,UDP,1,167,167,167,167,0,0,0,0,1779775742,Download
192.168.1.4,146.75.118.172,10139,80,TCP,3,162,54,54,54,0.8254,0.412692,0.240203,0.585182,1779775743,Download
192.168.1.4,146.75.118.172,14372,80,TCP,2,108,54,54,54,0.2509,0.250935,0.250935,0.250935,1779775743,Download
146.75.118.172,192.168.1.4,80,10139,TCP,3,162,54,54,54,0.5867,0.293343,0.00161,0.585075,1779775743,Download
146.75.118.172,192.168.1.4,80,14372,TCP,2,108,54,54,54,0.0014,0.001442,0.001442,0.001442,1779775743,Download
192.168.1.4,20.190.145.143,9981,443,TCP,2,108,54,54,54,0.0749,0.074883,0.074883,0.074883,1779775746,Download
20.190.145.143,192.168.1.4,443,9981,TCP,1,54,54,54,54,0,0,0,0,1779775746,Download
192.168.1.4,104.17.148.22,6403,443,TCP,65,48593,747.58,54,1304,147.1885,2.29982,0,45.130735,1779775756,Download
104.17.148.22,192.168.1.4,443,6403,TCP,42,6551,155.98,54,1304,147.2767,3.592113,0,45.077377,1779775756,Download
192.168.1.4,13.204.106.34,2645,443,TCP,24,7349,306.21,54,1304,150.8274,6.557715,0,44.964169,1779775756,Download
192.168.1.4,108.158.251.37,53288,443,UDP,238,93592,393.24,88,1292,152.9144,0.645209,2.20E-05,7.889982,1779775756,Download
13.204.106.34,192.168.1.4,443,2645,TCP,23,8884,386.26,54,2554,150.7331,6.851505,0,45.109242,1779775756,Download
108.158.251.37,192.168.1.4,443,53288,UDP,450,474681,1054.85,85,1494,152.8948,0.340523,0,8.005553,1779775756,Download
192.168.1.4,52.223.40.198,7211,443,TCP,16,4311,269.44,54,1304,60.4779,4.031859,0,45.060412,1779775756,Download
52.223.40.198,192.168.1.4,443,7211,TCP,19,7082,372.74,54,3804,60.4837,3.360207,0,45.075135,1779775757,Download
192.168.1.4,108.158.251.37,60541,443,UDP,20,6350,317.5,88,1292,0.2688,0.014148,3.40E-05,0.116248,1779775757,Download
108.158.251.37,192.168.1.4,443,60541,UDP,32,33325,1041.41,85,1494,0.2503,0.008073,0,0.077757,1779775757,Download
192.168.1.4,108.159.11.59,7317,443,TCP,15,3268,217.87,54,1304,135.5425,9.681606,0,45.122181,1779775757,Download
192.168.1.4,3.165.239.6,51887,443,UDP,20,5998,299.9,88,1292,0.4405,0.023186,2.90E-05,0.203049,1779775757,Download
192.168.1.4,3.165.239.6,49665,443,UDP,110,15045,136.77,88,1292,1.7933,0.016452,3.10E-05,0.210502,1779775757,Download
192.168.1.4,3.1.174.124,3015,443,TCP,15,4119,274.6,54,1304,50.6025,3.614462,0,45.104891,1779775757,Download
192.168.1.4,131.153.206.100,2299,443,TCP,16,3809,238.06,54,1304,61.3781,4.091872,0,45.114324,1779775757,Download
192.168.1.4,135.125.170.106,12960,443,TCP,19,6622,348.53,54,1304,7.7127,0.428482,0,5.99989,1779775757,Download
192.168.1.4,202.56.230.30,1043,443,TCP,5,330,66,66,66,15.0155,3.753884,1.012434,8.00038,1779775757,Download
192.168.1.4,34.107.165.188,53053,443,UDP,12,4819,401.58,73,1292,0.5232,0.047568,2.10E-05,0.232914,1779775757,Download
108.159.11.59,192.168.1.4,443,7317,TCP,13,7349,565.31,54,2554,135.5336,11.294467,4.10E-05,45.090378,1779775757,Download
192.168.1.4,18.178.5.3,3576,443,TCP,14,3406,243.29,54,1304,60.5644,4.658798,0,45.256648,1779775757,Download
131.153.206.100,192.168.1.4,443,2299,TCP,17,5719,336.41,54,1304,61.2717,3.829481,1.00E-06,44.95454,1779775757,Download
3.1.174.124,192.168.1.4,443,3015,TCP,13,4578,352.15,54,2554,50.4866,4.207216,1.00E-06,45.113817,1779775757,Download
34.107.165.188,192.168.1.4,443,53053,UDP,13,8787,675.92,65,1292,0.5355,0.044627,0,0.243784,1779775757,Download
3.165.239.6,192.168.1.4,443,49665,UDP,541,793171,1466.12,85,1494,1.5974,0.002958,0,0.198478,1779775757,Download
3.165.239.6,192.168.1.4,443,51887,UDP,30,32656,1088.53,85,1494,0.4375,0.015085,0,0.203674,1779775757,Download
18.178.5.3,192.168.1.4,443,3576,TCP,14,5647,403.36,54,3804,60.5581,4.658318,1.00E-06,45.203911,1779775757,Download
135.125.170.106,192.168.1.4,443,12960,TCP,20,5938,296.9,54,1304,7.7083,0.4057,0,5.999878,1779775757,Download
192.168.1.4,202.56.230.30,5012,443,TCP,5,330,66,66,66,15.0132,3.753296,1.01052,8.000745,1779775757,Download
192.168.1.4,54.75.26.83,5087,443,TCP,14,3892,278,54,1304,5.6366,0.433586,0,4.994102,1779775758,Download
54.75.26.83,192.168.1.4,443,5087,TCP,13,4391,337.77,54,1304,5.6352,0.469598,1.00E-06,4.724988,1779775758,Download
192.168.1.4,57.129.88.52,6926,443,TCP,12,2992,249.33,54,1304,6.9442,0.63129,0,6.233817,1779775758,Download
57.129.88.52,192.168.1.4,443,6926,TCP,13,4522,347.85,54,2554,6.9606,0.58005,1.00E-06,5.960823,1779775758,Download
192.168.1.4,131.153.206.100,2488,443,TCP,26,6151,236.58,54,1304,64.5708,2.582831,0,44.950098,1779775758,Download
131.153.206.100,192.168.1.4,443,2488,TCP,20,11402,570.1,54,2554,64.4541,3.392321,0,45.109394,1779775759,Download
192.168.1.4,103.43.91.210,2054,443,TCP,18,9300,516.67,54,1304,10.3802,0.6106,0,10.003385,1779775759,Download
103.43.91.210,192.168.1.4,443,2054,TCP,16,4928,308,54,1126,10.3659,0.691062,0,9.867583,1779775759,Download
192.168.1.4,138.199.24.218,12061,443,TCP,1,66,66,66,66,0,0,0,0,1779775760,Download
138.199.24.218,192.168.1.4,443,12061,TCP,4,264,66,66,66,7.0811,2.36037,1.000458,4.031508,1779775760,Download
192.168.1.4,67.199.150.82,6464,443,TCP,18,6717,373.17,54,1304,135.7591,7.985827,0,45.14298,1779775760,Download
67.199.150.82,192.168.1.4,443,6464,TCP,15,6716,447.73,54,3804,135.7593,9.697095,0,45.129153,1779775761,Download
192.168.1.4,54.255.138.152,8989,443,TCP,15,3487,232.47,54,1304,135.7594,9.697097,0,45.138087,1779775761,Download
54.255.138.152,192.168.1.4,443,8989,TCP,14,5829,416.36,54,3804,135.7339,10.441071,0,45.11552,1779775761,Download
192.168.1.4,35.186.253.211,10746,443,TCP,14,3586,256.14,54,1304,135.5761,10.428928,0,45.109835,1779775762,Download
35.186.253.211,192.168.1.4,443,10746,TCP,13,6038,464.46,54,3804,135.5722,11.297684,2.00E-06,45.103894,1779775762,Download
192.168.1.4,37.157.5.86,8931,443,TCP,17,3623,213.12,54,1304,120.7264,7.545399,0,45.263906,1779775762,Download
192.168.1.4,108.158.251.37,57112,443,UDP,13,9944,764.92,88,1292,0.5679,0.047328,2.00E-05,0.363875,1779775762,Download
108.158.251.37,192.168.1.4,443,57112,UDP,12,8327,693.92,85,1494,0.5305,0.048228,0,0.363573,1779775762,Download
37.157.5.86,192.168.1.4,443,8931,TCP,18,6831,379.5,54,2554,120.7346,7.102036,0,45.251314,1779775762,Download
192.168.1.4,64.233.162.120,7895,443,TCP,1,66,66,66,66,0,0,0,0,1779775767,Download
192.168.1.4,64.233.162.120,3613,443,TCP,1,66,66,66,66,0,0,0,0,1779775767,Download
64.233.162.120,192.168.1.4,443,7895,TCP,5,330,66,66,66,14.6841,3.671033,0.380605,8.319483,1779775767,Download
192.168.1.4,64.233.162.120,8733,443,TCP,1,66,66,66,66,0,0,0,0,1779775767,Download
64.233.162.120,192.168.1.4,443,3613,TCP,5,330,66,66,66,14.3322,3.583042,0.178202,8.065958,1779775767,Download
64.233.162.120,192.168.1.4,443,8733,TCP,5,330,66,66,66,14.5053,3.626316,0.304919,8.130486,1779775768,Download
40.126.17.135,192.168.1.4,443,1057,TCP,1,54,54,54,54,0,0,0,0,1779775776,Download
192.168.1.4,142.250.207.78,62980,443,UDP,7,3046,435.14,73,1292,0.2066,0.03444,4.20E-05,0.098026,1779775791,Download
142.250.207.78,192.168.1.4,443,62980,UDP,8,4306,538.25,66,1292,0.1028,0.014685,1.00E-06,0.076942,1779775791,Download
192.168.1.6,239.255.255.250,32936,1900,UDP,1,167,167,167,167,0,0,0,0,1779775802,Download
192.168.1.4,20.42.179.192,1191,443,TCP,13,1411,108.54,54,268,1.9411,0.161757,4.80E-05,0.36349,1779775813,Download
192.168.1.4,23.211.137.115,1192,443,TCP,15,1342,89.47,54,256,86.8629,6.204491,2.20E-05,86.46594,1779775814,Download
23.211.137.115,192.168.1.4,443,1192,TCP,19,25570,1345.79,54,6304,86.8243,4.82357,0,86.567823,1779775814,Download
192.168.1.4,54.148.211.218,1193,443,TCP,14,1655,118.21,54,527,1.6369,0.125915,2.10E-05,0.33048,1779775814,Download
20.42.179.192,192.168.1.4,443,1191,TCP,10,4846,484.6,54,3804,1.6296,0.181068,1.00E-06,0.353363,1779775814,Download
192.168.1.4,23.211.137.115,1194,443,TCP,69,4851,70.3,54,523,0.6332,0.009312,2.20E-05,0.083901,1779775814,Download
23.211.137.115,192.168.1.4,443,1194,TCP,91,185841,2042.21,54,7554,0.5084,0.005649,0,0.166482,1779775814,Download
54.148.211.218,192.168.1.4,443,1193,TCP,14,8121,580.07,54,3804,1.3214,0.101643,0,0.329576,1779775814,Download
192.168.1.4,23.211.137.115,1195,80,TCP,5,450,90,54,222,0.3234,0.080841,0.000174,0.192048,1779775814,Download
192.168.1.4,44.227.132.93,1196,443,TCP,16,8421,526.31,54,1304,1.2471,0.083137,0,0.318799,1779775814,Download
23.211.137.115,192.168.1.4,80,1195,TCP,3,407,135.67,54,287,0.04,0.020018,0.004963,0.035074,1779775814,Download
192.168.1.4,20.42.179.192,1197,443,TCP,14,1485,106.07,54,274,1.9228,0.147911,2.10E-05,0.357169,1779775814,Download
192.168.1.4,239.255.255.250,64117,1900,UDP,3,537,179,179,179,6.005,3.002504,3.000976,3.004032,1779775814,Download
44.227.132.93,192.168.1.4,443,1196,TCP,13,1432,110.15,54,288,0.9283,0.077359,0,0.313442,1779775814,Download
20.42.179.192,192.168.1.4,443,1197,TCP,11,4919,447.18,54,2554,1.6084,0.160844,0,0.359542,1779775815,Download
192.168.1.4,20.189.173.18,1203,443,TCP,14,4204,300.29,54,1304,1.9523,0.15018,0,0.909967,1779775815,Download
192.168.1.4,20.189.173.18,1204,443,TCP,14,4203,300.21,54,1304,1.9827,0.152515,0,0.838298,1779775815,Download
192.168.1.4,20.189.173.11,1205,443,TCP,16,5840,365,54,1304,2.7212,0.181412,0,0.501293,1779775815,Download
20.189.173.18,192.168.1.4,443,1203,TCP,11,9661,878.27,54,2554,0.7388,0.073885,0,0.351889,1779775815,Download
20.189.173.18,192.168.1.4,443,1204,TCP,9,9553,1061.44,54,3804,0.8294,0.103674,0,0.364828,1779775815,Download
20.189.173.11,192.168.1.4,443,1205,TCP,14,5596,399.71,54,2554,2.4028,0.184833,1.00E-06,0.425019,1779775815,Download
192.168.1.4,20.189.173.18,1208,443,TCP,13,4259,327.62,54,1304,2.0293,0.169108,0,0.98083,1779775815,Download
192.168.1.4,44.227.132.93,1209,443,TCP,13,5522,424.77,54,1304,0.9422,0.078521,0,0.318795,1779775816,Download
192.168.1.4,34.120.208.123,1213,443,TCP,33,9756,295.64,54,1304,2.5227,0.078833,0,0.389134,1779775816,Download
20.189.173.18,192.168.1.4,443,1208,TCP,7,9445,1349.29,54,5054,0.7182,0.119707,0.001842,0.328236,1779775816,Download
34.120.208.123,192.168.1.4,443,1213,TCP,35,7658,218.8,54,2554,2.4419,0.071821,0,0.370774,1779775816,Download
44.227.132.93,192.168.1.4,443,1209,TCP,10,1153,115.3,54,288,0.9869,0.109661,0,0.346453,1779775816,Download
192.168.1.4,20.42.179.192,1215,443,TCP,14,2046,146.14,54,835,1.941,0.149306,3.50E-05,0.351882,1779775816,Download
20.42.179.192,192.168.1.4,443,1215,TCP,11,4919,447.18,54,2554,1.6364,0.163637,1.00E-06,0.350349,1779775816,Download
192.168.1.4,20.42.179.192,1219,443,TCP,12,1938,161.5,54,835,1.9483,0.177117,7.00E-05,0.371061,1779775818,Download
20.42.179.192,192.168.1.4,443,1219,TCP,10,4865,486.5,54,3804,1.633,0.181441,0,0.356171,1779775818,Download
192.168.1.4,34.36.14.59,1221,443,TCP,10,1377,137.7,54,524,0.5248,0.058316,3.50E-05,0.179519,1779775819,Download
34.36.14.59,192.168.1.4,443,1221,TCP,10,4575,457.5,54,2554,0.4964,0.055157,1.00E-06,0.161422,1779775819,Download
192.168.1.4,20.42.179.192,5334,443,TCP,14,2046,146.14,54,835,1.8955,0.145809,2.80E-05,0.364812,1779775819,Download
192.168.1.4,35.206.11.92,6217,443,TCP,7,2150,307.14,54,1304,30.3603,5.060049,0,29.999838,1779775820,Download
20.42.179.192,192.168.1.4,443,5334,TCP,12,4973,414.42,54,1304,1.5893,0.144478,1.00E-06,0.35767,1779775820,Download
192.168.1.4,35.206.11.92,3741,443,TCP,7,2118,302.57,54,1304,30.5156,5.085939,0,30.004029,1779775820,Download
35.206.11.92,192.168.1.4,443,6217,TCP,7,5118,731.14,54,2554,30.3243,5.054049,1.00E-06,29.713139,1779775820,Download
35.206.11.92,192.168.1.4,443,3741,TCP,8,5172,646.5,54,2554,30.3106,4.330089,2.00E-06,29.886447,1779775820,Download
192.168.1.4,20.42.179.192,3746,443,TCP,18,8929,496.06,54,1304,1.7616,0.103621,0,0.357651,1779775821,Download
20.42.179.192,192.168.1.4,443,3746,TCP,13,7364,566.46,54,3804,1.4316,0.119298,0,0.344097,1779775822,Download
192.168.1.4,103.250.109.6,13107,8080,TCP,287,31132,108.47,54,1304,15.2428,0.053296,0,0.281948,1779775823,Download
192.168.1.4,163.223.0.254,12249,8080,TCP,349,23215,66.52,54,1304,15.2473,0.043814,0,0.683106,1779775823,Download
103.250.109.6,192.168.1.4,8080,13107,TCP,285,28034,98.36,54,295,15.2485,0.053692,0,0.341934,1779775823,Download
163.223.0.254,192.168.1.4,8080,12249,TCP,412,1173843,2849.13,54,13804,15.1959,0.036973,0,0.672227,1779775823,Download
192.168.1.4,163.223.0.254,12667,8080,TCP,1258,72585,57.7,54,1304,60.3162,0.047984,0,29.691911,1779775823,Download
163.223.0.254,192.168.1.4,8080,12667,TCP,1541,5843297,3791.89,54,15054,60.2527,0.039125,0,29.740335,1779775823,Download
192.168.1.4,20.42.179.192,12668,443,TCP,16,6483,405.19,54,1304,1.8537,0.123577,0,0.347777,1779775823,Download
20.42.179.192,192.168.1.4,443,12668,TCP,10,4850,485,54,3804,1.5564,0.172934,0,0.344919,1779775823,Download
192.168.1.4,20.42.179.192,12669,443,TCP,12,1934,161.17,54,831,1.9111,0.173736,3.40E-05,0.346796,1779775825,Download
20.42.179.192,192.168.1.4,443,12669,TCP,10,4865,486.5,54,3804,1.6042,0.178244,1.00E-06,0.347702,1779775825,Download
192.168.1.4,20.42.179.192,5877,443,TCP,12,1583,131.92,54,480,1.9381,0.176191,3.30E-05,0.356704,1779775826,Download
20.42.179.192,192.168.1.4,443,5877,TCP,10,4865,486.5,54,3804,1.604,0.178224,0,0.353297,1779775827,Download
192.168.1.4,20.42.179.192,5878,443,TCP,16,1629,101.81,54,274,2.2523,0.150152,1.20E-05,0.382694,1779775828,Download
20.42.179.192,192.168.1.4,443,5878,TCP,12,4972,414.33,54,1304,1.9395,0.176321,0,0.354259,1779775828,Download
192.168.1.4,20.42.179.192,5879,443,TCP,17,1707,100.41,54,274,3.578,0.223628,1.20E-05,1.264142,1779775830,Download
20.42.179.192,192.168.1.4,443,5879,TCP,13,5035,387.31,54,1304,3.2756,0.272963,0,1.264122,1779775830,Download
192.168.1.4,20.42.179.192,5880,443,TCP,15,5716,381.07,54,1304,1.9398,0.138555,0,0.367352,1779775833,Download
20.42.179.192,192.168.1.4,443,5880,TCP,11,4912,446.55,54,3804,1.6278,0.16278,0,0.358209,1779775834,Download
192.168.1.4,20.42.179.192,5881,443,TCP,13,2001,153.92,54,844,1.9238,0.160321,1.40E-05,0.326187,1779775835,Download
20.42.179.192,192.168.1.4,443,5881,TCP,11,4925,447.73,54,2554,1.6054,0.160538,0,0.324968,1779775836,Download
192.168.1.4,20.42.179.192,5882,443,TCP,12,2049,170.75,54,946,1.9385,0.17623,3.70E-05,0.367069,1779775837,Download
20.42.179.192,192.168.1.4,443,5882,TCP,10,4874,487.4,54,3804,1.6362,0.181799,1.00E-06,0.361629,1779775837,Download
192.168.1.4,20.42.179.192,5883,443,TCP,12,1390,115.83,54,287,2.082,0.189277,4.20E-05,0.460072,1779775839,Download
20.42.179.192,192.168.1.4,443,5883,TCP,11,4919,447.18,54,2554,1.7884,0.178839,0,0.450381,1779775839,Download
192.168.1.4,20.42.179.192,8237,443,TCP,13,2267,174.38,54,1110,2.1119,0.17599,1.10E-05,0.39264,1779775841,Download
20.42.179.192,192.168.1.4,443,8237,TCP,12,4982,415.17,54,2554,1.7411,0.15828,0,0.37853,1779775841,Download
192.168.1.4,20.42.179.192,8239,443,TCP,16,2299,143.69,54,924,3.0177,0.201183,3.00E-05,0.388509,1779775843,Download
20.42.179.192,192.168.1.4,443,8239,TCP,13,5027,386.69,54,1304,2.7035,0.225296,0,0.388446,1779775843,Download
192.168.1.4,20.189.173.11,8240,443,TCP,65,60154,925.45,54,1304,5.4746,0.085541,0,1.743984,1779775845,Download
20.189.173.11,192.168.1.4,443,8240,TCP,35,7165,204.71,54,2554,5.1644,0.151893,0,2.097928,1779775845,Download
192.168.1.4,20.42.179.192,8241,443,TCP,14,3462,247.29,54,1304,1.8745,0.144195,0,0.317867,1779775846,Download
20.42.179.192,192.168.1.4,443,8241,TCP,11,4941,449.18,54,2554,1.5693,0.156926,0,0.317366,1779775846,Download
192.168.1.4,20.42.179.192,8242,443,TCP,18,6560,364.44,54,1304,1.8814,0.110673,0,0.33169,1779775847,Download
20.42.179.192,192.168.1.4,443,8242,TCP,13,5036,387.38,54,3804,1.5715,0.130961,0,0.331635,1779775848,Download
192.168.1.4,13.89.179.9,8243,443,TCP,14,3718,265.57,54,1304,2.3592,0.181477,0,0.400196,1779775848,Download
13.89.179.9,192.168.1.4,443,8243,TCP,11,5285,480.45,54,2554,2.044,0.204405,0,0.643404,1779775848,Download
192.168.1.4,20.42.179.192,8244,443,TCP,16,6057,378.56,54,1304,1.8463,0.123084,0,0.31628,1779775849,Download
20.42.179.192,192.168.1.4,443,8244,TCP,10,4875,487.5,54,3804,1.5464,0.171821,0,0.316789,1779775849,Download
192.168.1.4,20.42.179.192,8245,443,TCP,13,2003,154.08,54,846,1.9491,0.162422,2.30E-05,0.352397,1779775851,Download
20.42.179.192,192.168.1.4,443,8245,TCP,11,4888,444.36,54,3804,1.6163,0.161635,0,0.323515,1779775851,Download
192.168.1.4,40.126.17.135,14578,443,TCP,27,16275,602.78,54,1304,8.2129,0.315881,0,7.312347,1779775857,Download
40.126.17.135,192.168.1.4,443,14578,TCP,24,35953,1498.04,54,5054,8.1361,0.353742,0,7.388592,1779775857,Download
192.168.1.4,51.105.71.137,14581,443,TCP,14,3390,242.14,54,1304,4.4876,0.345202,0,3.803344,1779775858,Download
51.105.71.137,192.168.1.4,443,14581,TCP,10,9608,960.8,54,2554,0.4782,0.053129,1.00E-06,0.256331,1779775858,Download
192.168.1.4,51.105.71.137,14584,443,TCP,15,4993,332.87,54,1304,3.9667,0.283339,0,3.290406,1779775859,Download
51.105.71.137,192.168.1.4,443,14584,TCP,10,9610,961,54,2554,0.4593,0.051036,0,0.229988,1779775859,Download
192.168.1.4,20.189.173.18,14591,443,TCP,10,3183,318.3,54,1304,1.0139,0.112652,0,0.345808,1779775866,Download
20.189.173.18,192.168.1.4,443,14591,TCP,7,9445,1349.29,54,5054,0.7015,0.116916,0,0.351721,1779775866,Download
192.168.1.4,20.189.173.18,14593,443,TCP,19,10370,545.79,54,1304,8.4981,0.472114,0,6.964452,1779775866,Download
20.189.173.18,192.168.1.4,443,14593,TCP,14,10349,739.21,54,2554,8.5072,0.654401,1.00E-06,7.296416,1779775867,Download
192.168.1.4,4.247.188.233,2149,443,TCP,14,2339,167.07,54,1128,0.58,0.044616,3.80E-05,0.136585,1779775873,Download
4.247.188.233,192.168.1.4,443,2149,TCP,11,5855,532.27,54,3804,0.4928,0.049275,0,0.115752,1779775873,Download
192.168.1.4,192.168.1.1,59861,53,UDP,1,92,92,92,92,0,0,0,0,1779775888,Download
192.168.1.4,192.168.1.1,63802,53,UDP,1,92,92,92,92,0,0,0,0,1779775888,Download
192.168.1.1,192.168.1.4,53,63802,UDP,1,268,268,268,268,0,0,0,0,1779775888,Download
192.168.1.4,104.46.162.225,3008,443,TCP,13,4147,319,54,1304,1.8804,0.156699,0,0.931203,1779775888,Download
192.168.1.1,192.168.1.4,53,59861,UDP,1,224,224,224,224,0,0,0,0,1779775888,Download
104.46.162.225,192.168.1.4,443,3008,TCP,9,9553,1061.44,54,3804,0.6439,0.080491,0,0.355019,1779775888,Download
192.168.1.11,224.0.0.251,5353,5353,UDP,11,1203,109.36,82,119,13.0039,1.300392,0.000165,9.625579,1779775893,Download
192.168.1.4,192.168.1.1,54921,53,UDP,1,89,89,89,89,0,0,0,0,1779776195,Gaming
192.168.1.4,192.168.1.1,60687,53,UDP,1,89,89,89,89,0,0,0,0,1779776195,Gaming
192.168.1.1,192.168.1.4,53,60687,UDP,1,229,229,229,229,0,0,0,0,1779776195,Gaming
192.168.1.1,192.168.1.4,53,54921,UDP,1,274,274,274,274,0,0,0,0,1779776195,Gaming
192.168.1.4,52.182.141.63,8912,443,TCP,16,4008,250.5,54,1304,2.7368,0.182451,0,0.478758,1779776195,Gaming
52.182.141.63,192.168.1.4,443,8912,TCP,12,5381,448.42,54,2554,2.2595,0.205408,1.00E-06,0.478769,1779776195,Gaming
14.102.231.202,192.168.1.4,80,8907,TCP,2,132,66,66,66,0.6449,0.644878,0.644878,0.644878,1779776196,Gaming
192.168.1.4,14.102.231.202,8907,80,TCP,3,198,66,66,66,0.3773,0.188639,7.00E-05,0.377207,1779776196,Gaming
192.168.1.4,192.168.1.2,7113,8009,TCP,139,16390,117.91,54,164,314.3151,2.277646,0.005783,8.676888,1779776199,Gaming
192.168.1.2,192.168.1.4,8009,7113,TCP,76,11106,146.13,54,164,304.3199,4.057599,0,14.981716,1779776199,Gaming
192.168.1.4,13.107.5.93,5698,443,TCP,16,4982,311.38,54,1304,2.2077,0.147182,0,1.519447,1779776200,Gaming
13.107.5.93,192.168.1.4,443,5698,TCP,18,10718,595.44,54,3804,2.1194,0.12467,1.00E-06,1.64952,1779776200,Gaming
